method,testSmellName
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.directedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.undirectedGraph,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.incidentEdgeOrder_unordered,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.incidentEdgeOrder_stable,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_directed_correct,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_directed_backwards,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_directed_mismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_directed_mismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_undirected_correct,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_undirected_backwards,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_undirected_mismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.hasEdgeConnecting_undirected_mismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_directed_correct,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_directed_backwards,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_directed_mismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_undirected_correct,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_undirected_backwards,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_undirected_mismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValueOrDefault_undirected_mismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_directed_orderMismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_undirected_orderMismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.putEdgeValue_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_directed_orderMismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.removeEdge_undirected_orderMismatch,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.edgeValue_missing,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.equivalence_considersEdgeValue,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.equivalence_considersEdgeValue,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.incidentEdges_stableIncidentEdgeOrder_preservesIncidentEdgesOrder_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.incidentEdges_stableIncidentEdgeOrder_preservesIncidentEdgesOrder_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.concurrentIteration,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ValueGraphTest.java.concurrentIteration,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testSelfLoop,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testEquals,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testOrderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testUnorderedEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testSelfLoop,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testSelfLoop,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testSelfLoop,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testSelfLoop,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testSelfLoop,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testSelfLoop,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_undirected_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.endpointPair_directed_contains,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/EndpointPairTest.java.testAdjacentNode_nodeNotIncident,Conditional Test Logic
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_natural,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_sorted,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_none,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_natural,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_sorted,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrderUnorderedandEdgesSorted,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparator,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparable,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_none,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_insertion,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_insertion,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_default,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_default,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_natural,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_natural,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_sorted,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrder_sorted,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_none,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_none,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_insertion,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_insertion,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_insertion,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_default,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_default,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_default,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_natural,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_natural,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_natural,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_sorted,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_sorted,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.edgeOrder_sorted,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrderUnorderedandEdgesSorted,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrderUnorderedandEdgesSorted,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrderUnorderedandEdgesSorted,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.nodeOrderUnorderedandEdgesSorted,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparator,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparator,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparable,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ElementOrderTest.java.customComparable,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetwork,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.copyOfImmutableNetwork_optimized,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_directed,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_undirected,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_addNode,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromNodes,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromEndpointPair,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetwork,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.copyOfImmutableNetwork_optimized,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_directed,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.edgesConnecting_undirected,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_appliesNetworkBuilderConfig,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_appliesNetworkBuilderConfig,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_appliesNetworkBuilderConfig,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_copiesNetworkBuilder,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_copiesNetworkBuilder,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_copiesNetworkBuilder,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_addNode,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_addNode,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromNodes,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromNodes,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromNodes,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/ImmutableNetworkTest.java.immutableNetworkBuilder_putEdgeFromEndpointPair,Assertion Roulette
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,Verbose Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,Verbose Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Verbose Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedValueGraph,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_directedNetwork,Eager Test
/home/luana-martins/.jnose_projects/guava/android/guava-tests/test/com/google/common/graph/GraphsTest.java.transpose_undirectedGraph,Assertion Roulette
